TranscriptID	Entrez
ENSGALT00000026488	418608
ENSGALT00000026498	418609
ENSGALT00000026507	418610
ENSGALT00000026640	.
ENSGALT00000026654	418612
ENSGALT00000026662	427999
ENSGALT00000026665	772315
ENSGALT00000026675	428001
ENSGALT00000026687	418613
ENSGALT00000026692	.
ENSGALT00000036628	418616
ENSGALT00000026696	418617
ENSGALT00000026698	395390
ENSGALT00000026699	418618
ENSGALT00000026700	418619
ENSGALT00000026701	418620
ENSGALT00000036646	101747491
ENSGALT00000042836	378928
ENSGALT00000026710	418621
ENSGALT00000026711	428002
ENSGALT00000043478	418622
ENSGALT00000026713	418623
ENSGALT00000026717	428003
ENSGALT00000026720	395255
ENSGALT00000026721	418624
ENSGALT00000026728	101749218
ENSGALT00000026730	418625
ENSGALT00000026743	418627
ENSGALT00000026744	418628
ENSGALT00000026747	772019
ENSGALT00000043943	101749788
ENSGALT00000043943	101749788
ENSGALT00000043943	101750353
ENSGALT00000043943	101750353
ENSGALT00000026750	418631
ENSGALT00000026753	418632
ENSGALT00000026755	418633
ENSGALT00000026761	418634
ENSGALT00000026762	418635
ENSGALT00000026770	418637
ENSGALT00000043161	408047
ENSGALT00000026777	418638
ENSGALT00000036619	418638
ENSGALT00000026780	418639
ENSGALT00000026782	.
ENSGALT00000000796	.
ENSGALT00000026784	418640
ENSGALT00000026790	418641
ENSGALT00000036617	418642
ENSGALT00000043805	101749197
ENSGALT00000043805	101749197
ENSGALT00000043805	101752022
ENSGALT00000043805	101752022
ENSGALT00000030282	373920
ENSGALT00000026803	428005
ENSGALT00000026810	418649
ENSGALT00000026810	418649
ENSGALT00000026810	425681
ENSGALT00000026810	425681
ENSGALT00000026815	.
ENSGALT00000026816	418652
ENSGALT00000021808	426045
ENSGALT00000026817	396395
ENSGALT00000026826	418653
ENSGALT00000026830	418654
ENSGALT00000045969	418655
ENSGALT00000026841	428006
ENSGALT00000026840	428006
ENSGALT00000045890	428006
ENSGALT00000030281	418656
ENSGALT00000026856	418657
ENSGALT00000026860	378798
ENSGALT00000026880	418658
ENSGALT00000026882	418659
ENSGALT00000026884	418660
ENSGALT00000042795	418661
ENSGALT00000041401	418662
ENSGALT00000026917	.
ENSGALT00000026923	396286
ENSGALT00000026925	418664
ENSGALT00000026926	418665
ENSGALT00000026928	769097
ENSGALT00000036604	.
ENSGALT00000026942	.
ENSGALT00000030264	418667
ENSGALT00000026945	418668
ENSGALT00000026949	418669
ENSGALT00000026955	418670
ENSGALT00000026974	418671
ENSGALT00000026979	418672
ENSGALT00000026984	418673
ENSGALT00000026986	428008
ENSGALT00000026988	395480
ENSGALT00000026992	418674
ENSGALT00000026993	418675
ENSGALT00000027004	418676
ENSGALT00000035436	.
ENSGALT00000027007	100858683
ENSGALT00000027008	418677
ENSGALT00000030260	.
ENSGALT00000027011	418680
ENSGALT00000027012	418681
ENSGALT00000036598	418681
ENSGALT00000027018	418682
ENSGALT00000027021	428009
ENSGALT00000030259	770097
ENSGALT00000027027	418684
ENSGALT00000027028	396290
ENSGALT00000027028	396290
ENSGALT00000027028	101748498
ENSGALT00000027028	101748498
ENSGALT00000027031	418685
ENSGALT00000027040	418686
ENSGALT00000044449	396144
ENSGALT00000027043	396144
ENSGALT00000027045	418688
ENSGALT00000036592	418689
ENSGALT00000027049	418690
ENSGALT00000027050	418691
ENSGALT00000027052	418692
ENSGALT00000027054	100858050
ENSGALT00000027057	.
ENSGALT00000027060	418698
ENSGALT00000030243	418699
ENSGALT00000027062	418700
ENSGALT00000027063	395708
ENSGALT00000045348	.
ENSGALT00000036589	418702
ENSGALT00000027066	395514
ENSGALT00000027069	418703
ENSGALT00000027071	418705
ENSGALT00000027073	.
ENSGALT00000044322	395206
ENSGALT00000027075	395206
ENSGALT00000041350	101750419
ENSGALT00000027076	.
ENSGALT00000027078	418709
ENSGALT00000036585	395433
ENSGALT00000027081	418710
ENSGALT00000027083	428012
ENSGALT00000027087	418711
ENSGALT00000027090	418712
ENSGALT00000044486	770646
ENSGALT00000030238	418713
ENSGALT00000008104	418714
ENSGALT00000030236	418715
ENSGALT00000036580	396481
ENSGALT00000027100	396481
ENSGALT00000036577	418716
ENSGALT00000021769	374136
ENSGALT00000030235	374136
ENSGALT00000027102	374136
ENSGALT00000027103	374136
ENSGALT00000027104	418717
ENSGALT00000027106	101750396
ENSGALT00000027109	418718
ENSGALT00000036572	418718
ENSGALT00000027110	418719
ENSGALT00000027111	418720
ENSGALT00000046142	418721
ENSGALT00000030230	.
ENSGALT00000027114	418723
ENSGALT00000027116	418724
ENSGALT00000027117	418725
ENSGALT00000027119	418726
ENSGALT00000027121	418727
ENSGALT00000027122	771055
ENSGALT00000027123	418728
ENSGALT00000027125	771085
ENSGALT00000036571	403122
ENSGALT00000027126	403122
ENSGALT00000027127	414870
ENSGALT00000027128	395300
ENSGALT00000027129	428014
ENSGALT00000022889	414880
ENSGALT00000036568	418730
ENSGALT00000036568	418730
ENSGALT00000036568	776067
ENSGALT00000036568	776067
ENSGALT00000027137	428015
ENSGALT00000027141	418731
ENSGALT00000027142	418732
ENSGALT00000027147	418734
ENSGALT00000027148	418735
ENSGALT00000027149	418736
ENSGALT00000027154	418737
ENSGALT00000027155	.
ENSGALT00000027159	386581
ENSGALT00000027160	418739
ENSGALT00000043071	395675
ENSGALT00000036562	395675
ENSGALT00000027163	395675
ENSGALT00000043785	418740
ENSGALT00000027166	418741
ENSGALT00000027168	.
ENSGALT00000027169	418742
ENSGALT00000027170	396220
ENSGALT00000027171	418744
ENSGALT00000027172	418745
ENSGALT00000027174	418746
ENSGALT00000044622	395876
ENSGALT00000027176	395086
ENSGALT00000045251	418748
ENSGALT00000027180	418748
ENSGALT00000027187	418749
ENSGALT00000027189	418750
ENSGALT00000027192	418751
ENSGALT00000027194	428017
ENSGALT00000027197	395530
ENSGALT00000027208	418752
ENSGALT00000027211	418753
ENSGALT00000027212	418755
ENSGALT00000027215	418757
ENSGALT00000027219	418759
ENSGALT00000027220	418760
ENSGALT00000027224	418761
ENSGALT00000036543	101751168
ENSGALT00000027134	101751282
ENSGALT00000027228	374229
ENSGALT00000027229	418763
ENSGALT00000036542	768473
ENSGALT00000027231	418765
ENSGALT00000043657	395625
ENSGALT00000027235	428018
ENSGALT00000027236	769178
ENSGALT00000027237	428019
ENSGALT00000027238	374099
ENSGALT00000027240	418766
ENSGALT00000027242	418767
ENSGALT00000027243	418768
ENSGALT00000027245	428020
ENSGALT00000027246	.
ENSGALT00000027247	418769
ENSGALT00000027248	418770
ENSGALT00000027256	.
ENSGALT00000027257	418772
ENSGALT00000027260	418774
ENSGALT00000027264	418775
ENSGALT00000027267	418777
ENSGALT00000027270	418778
ENSGALT00000027271	769212
ENSGALT00000036524	100858263
ENSGALT00000027273	418779
ENSGALT00000027279	378789
ENSGALT00000027284	418780
ENSGALT00000043098	418781
ENSGALT00000027285	418781
ENSGALT00000027289	418783
ENSGALT00000027292	769797
ENSGALT00000042993	418784
ENSGALT00000030196	418784
ENSGALT00000045837	418784
ENSGALT00000046080	418784
ENSGALT00000043812	418784
ENSGALT00000045259	418784
ENSGALT00000043199	428025
ENSGALT00000027298	418785
ENSGALT00000036522	418785
ENSGALT00000027300	418787
ENSGALT00000027302	418789
ENSGALT00000030190	418790
ENSGALT00000027309	418791
ENSGALT00000036521	.
ENSGALT00000027314	418792
ENSGALT00000027315	418793
ENSGALT00000036519	395775
ENSGALT00000027318	418794
ENSGALT00000027322	418795
ENSGALT00000027330	418803
ENSGALT00000027331	418804
ENSGALT00000027336	418805
ENSGALT00000036512	408082
ENSGALT00000027341	418807
ENSGALT00000027339	418807
ENSGALT00000045041	101751260
ENSGALT00000027346	418808
ENSGALT00000027349	101752092
ENSGALT00000027350	418811
ENSGALT00000027351	418812
ENSGALT00000027355	.
ENSGALT00000027356	395626
ENSGALT00000027358	769778
ENSGALT00000027361	428062
ENSGALT00000036508	418817
ENSGALT00000027364	418818
ENSGALT00000027367	418820
ENSGALT00000027368	418821
ENSGALT00000027371	769298
ENSGALT00000027372	418822
ENSGALT00000027373	373935
ENSGALT00000043708	.
ENSGALT00000027328	418799
ENSGALT00000023466	427010
ENSGALT00000027374	428063
ENSGALT00000027376	418823
ENSGALT00000036503	418823
ENSGALT00000027377	418824
ENSGALT00000027383	418825
ENSGALT00000027385	418826
ENSGALT00000027388	428065
ENSGALT00000027389	395600
ENSGALT00000036497	418827
ENSGALT00000027390	418827
ENSGALT00000027391	418828
ENSGALT00000027392	418828
ENSGALT00000027397	418829
ENSGALT00000027399	418830
ENSGALT00000027401	418832
ENSGALT00000027403	418833
ENSGALT00000027404	428066
ENSGALT00000036496	769506
ENSGALT00000036494	418835
ENSGALT00000045029	428067
ENSGALT00000027414	418836
ENSGALT00000027416	418837
ENSGALT00000027417	418838
ENSGALT00000027419	418839
ENSGALT00000027420	428068
ENSGALT00000036493	418840
ENSGALT00000046228	396005
ENSGALT00000027423	396005
ENSGALT00000036492	396005
ENSGALT00000036491	418841
ENSGALT00000027425	418842
ENSGALT00000027426	418843
ENSGALT00000044027	396363
ENSGALT00000027432	418845
ENSGALT00000027434	418846
ENSGALT00000036488	418847
ENSGALT00000027435	418848
ENSGALT00000045830	418849
ENSGALT00000027439	.
ENSGALT00000027441	418851
ENSGALT00000027443	418852
ENSGALT00000027445	.
ENSGALT00000044947	100857395
ENSGALT00000027446	418854
ENSGALT00000027449	.
ENSGALT00000027451	418856
ENSGALT00000027452	428070
ENSGALT00000027453	418857
ENSGALT00000027454	418858
ENSGALT00000027455	418859
ENSGALT00000030149	395969
ENSGALT00000036484	386582
ENSGALT00000027459	386582
ENSGALT00000027460	.
ENSGALT00000027462	418861
ENSGALT00000027464	418863
ENSGALT00000027466	428072
ENSGALT00000027467	.
ENSGALT00000027469	418865
ENSGALT00000027470	418866
ENSGALT00000030139	.
ENSGALT00000027473	418868
ENSGALT00000027475	418870
ENSGALT00000027476	418871
ENSGALT00000027478	418872
ENSGALT00000030136	418873
ENSGALT00000030134	.
ENSGALT00000027481	101750559
ENSGALT00000027483	418874
ENSGALT00000027486	770395
ENSGALT00000027487	418875
ENSGALT00000027488	418876
ENSGALT00000027490	770107
ENSGALT00000027493	770438
ENSGALT00000027501	418879
ENSGALT00000027505	418880
ENSGALT00000027506	.
ENSGALT00000027507	770196
ENSGALT00000027509	418882
ENSGALT00000027510	418883
ENSGALT00000027511	418884
ENSGALT00000027514	428073
ENSGALT00000027516	418885
ENSGALT00000027519	418886
ENSGALT00000027520	418887
ENSGALT00000027522	374231
ENSGALT00000027523	418888
ENSGALT00000027525	418889
ENSGALT00000027526	418890
ENSGALT00000027527	418891
ENSGALT00000027529	428074
ENSGALT00000027531	418892
ENSGALT00000027534	418893
ENSGALT00000027535	418894
ENSGALT00000030118	418895
ENSGALT00000026159	101750270
ENSGALT00000026794	.
ENSGALT00000036466	395429
ENSGALT00000027540	395429
ENSGALT00000036465	.
ENSGALT00000027544	100858560
ENSGALT00000027546	418898
ENSGALT00000027547	395543
ENSGALT00000030112	418899
ENSGALT00000027549	418901
ENSGALT00000027550	418902
ENSGALT00000027553	418903
ENSGALT00000027556	395195
ENSGALT00000027564	418907
ENSGALT00000027566	418908
ENSGALT00000027569	418909
ENSGALT00000027571	418910
ENSGALT00000027574	418912
ENSGALT00000027575	418914
ENSGALT00000027576	374139
ENSGALT00000027577	771155
ENSGALT00000027578	418915
ENSGALT00000027584	428075
ENSGALT00000027586	418917
ENSGALT00000044379	770904
ENSGALT00000027590	395436
ENSGALT00000036455	395436
ENSGALT00000027593	395724
ENSGALT00000027595	418920
ENSGALT00000027597	418921
ENSGALT00000027598	418922
ENSGALT00000027604	418923
ENSGALT00000027606	418924
ENSGALT00000030102	418925
ENSGALT00000027608	374100
ENSGALT00000027609	418926
ENSGALT00000027611	100858422
ENSGALT00000043833	.
ENSGALT00000036448	771348
ENSGALT00000042986	418927
ENSGALT00000027616	418928
ENSGALT00000027620	418930
ENSGALT00000027621	418931
ENSGALT00000027622	418932
ENSGALT00000045278	418933
ENSGALT00000027624	428078
ENSGALT00000027626	418934
ENSGALT00000027628	428080
ENSGALT00000027631	418935
ENSGALT00000027641	418936
ENSGALT00000043654	395162
ENSGALT00000027647	418937
ENSGALT00000027648	418938
ENSGALT00000044804	418939
ENSGALT00000030094	418940
ENSGALT00000027653	771538
ENSGALT00000027655	418942
ENSGALT00000027657	418943
ENSGALT00000027658	418944
ENSGALT00000027661	418945
ENSGALT00000044176	378917
ENSGALT00000027664	418946
ENSGALT00000027667	418947
ENSGALT00000036444	.
ENSGALT00000027671	374206
ENSGALT00000027673	418949
ENSGALT00000027676	428081
ENSGALT00000027677	418951
ENSGALT00000027679	418952
ENSGALT00000030086	418953
ENSGALT00000027680	418953
ENSGALT00000036439	.
ENSGALT00000043420	418954
ENSGALT00000027684	418954
ENSGALT00000036438	418955
ENSGALT00000027690	418957
ENSGALT00000043240	418957
ENSGALT00000027693	418960
ENSGALT00000027698	418961
ENSGALT00000027700	418962
ENSGALT00000044173	373947
ENSGALT00000021058	395511
ENSGALT00000027705	418963
ENSGALT00000027707	418964
ENSGALT00000027709	418965
ENSGALT00000045854	.
ENSGALT00000027711	418966
ENSGALT00000027713	395401
ENSGALT00000027716	418967
ENSGALT00000027718	418968
ENSGALT00000027725	418969
ENSGALT00000027722	.
ENSGALT00000027726	.
ENSGALT00000027727	418970
ENSGALT00000027729	100857277
ENSGALT00000027731	418971
ENSGALT00000027732	418972
ENSGALT00000027735	418973
ENSGALT00000030078	418974
ENSGALT00000027738	771678
ENSGALT00000045696	418975
ENSGALT00000045225	418976
ENSGALT00000027745	418977
ENSGALT00000027747	396137
ENSGALT00000036434	396137
ENSGALT00000030073	418978
ENSGALT00000027753	418979
ENSGALT00000027757	418980
ENSGALT00000027763	395683
ENSGALT00000027766	418981
ENSGALT00000044855	428086
ENSGALT00000027769	418982
ENSGALT00000027762	395850
ENSGALT00000027770	418983
ENSGALT00000036427	418984
ENSGALT00000036426	374012
ENSGALT00000027774	396171
ENSGALT00000027775	418985
ENSGALT00000036421	100859489
ENSGALT00000036419	772036
ENSGALT00000027786	418989
ENSGALT00000027789	396198
ENSGALT00000027794	418990
ENSGALT00000027797	395317
ENSGALT00000030068	426136
ENSGALT00000027799	.
ENSGALT00000044926	418992
ENSGALT00000027800	418992
ENSGALT00000027803	418993
ENSGALT00000027807	418994
ENSGALT00000027810	428089
ENSGALT00000027811	428090
ENSGALT00000027813	418996
ENSGALT00000027816	428091
ENSGALT00000015959	428092
ENSGALT00000027818	418997
ENSGALT00000027819	395555
ENSGALT00000027820	428093
ENSGALT00000027822	772164
ENSGALT00000027823	418998
ENSGALT00000043164	418999
ENSGALT00000027828	.
ENSGALT00000027829	100859821
ENSGALT00000027831	419000
ENSGALT00000027832	419001
ENSGALT00000027834	419002
ENSGALT00000036407	419003
ENSGALT00000045679	772206
ENSGALT00000027840	.
ENSGALT00000027842	419007
ENSGALT00000027844	396338
ENSGALT00000027850	395167
ENSGALT00000027846	395167
ENSGALT00000043813	419009
ENSGALT00000027854	419010
ENSGALT00000027858	419011
ENSGALT00000027863	.
ENSGALT00000030060	.
ENSGALT00000027865	373971
ENSGALT00000027866	373933
ENSGALT00000027869	419014
ENSGALT00000044910	428095
ENSGALT00000027871	419015
ENSGALT00000027873	373887
ENSGALT00000027880	419019
ENSGALT00000036399	101751376
ENSGALT00000027881	428096
ENSGALT00000000097	101750305
ENSGALT00000027882	419020
ENSGALT00000027884	419021
ENSGALT00000027885	772327
ENSGALT00000027888	419023
ENSGALT00000027891	419024
ENSGALT00000030050	419024
ENSGALT00000022773	426392
ENSGALT00000022777	426393
ENSGALT00000022794	426394
ENSGALT00000021629	425232
ENSGALT00000025550	.
ENSGALT00000022764	426381
ENSGALT00000045701	.
ENSGALT00000002817	427034
ENSGALT00000000246	.
ENSGALT00000027898	.
ENSGALT00000027904	419026
ENSGALT00000027919	419030
ENSGALT00000027919	419030
ENSGALT00000027919	101749645
ENSGALT00000027919	101749645
ENSGALT00000030044	428097
ENSGALT00000045709	404751
ENSGALT00000027917	404755
ENSGALT00000027916	419029
ENSGALT00000000128	419028
ENSGALT00000044923	425610
ENSGALT00000044375	426483
ENSGALT00000044375	426483
ENSGALT00000044375	101747549
ENSGALT00000044375	101747549
ENSGALT00000013965	425500
ENSGALT00000002458	426725
ENSGALT00000000963	419083
ENSGALT00000000973	419084
ENSGALT00000001046	419085
ENSGALT00000001093	419086
ENSGALT00000031372	419087
ENSGALT00000001170	419089
ENSGALT00000001192	428121
ENSGALT00000001212	.
ENSGALT00000001229	428122
ENSGALT00000044204	395562
ENSGALT00000001231	395562
ENSGALT00000036390	419091
ENSGALT00000031354	428124
ENSGALT00000045088	428125
ENSGALT00000036387	.
ENSGALT00000036389	428123
ENSGALT00000036389	428123
ENSGALT00000036389	429485
ENSGALT00000036389	429485
ENSGALT00000036385	428123
ENSGALT00000036385	428123
ENSGALT00000036385	429485
ENSGALT00000036385	429485
ENSGALT00000001284	428123
ENSGALT00000001284	428123
ENSGALT00000001284	429485
ENSGALT00000001284	429485
ENSGALT00000001279	419092
ENSGALT00000031356	.
ENSGALT00000042924	768717
ENSGALT00000001911	768717
ENSGALT00000028012	419072
ENSGALT00000028013	419073
ENSGALT00000036381	425576
ENSGALT00000028017	374018
ENSGALT00000045249	425225
ENSGALT00000028018	419074
ENSGALT00000036378	419075
ENSGALT00000029931	425131
ENSGALT00000036163	419076
ENSGALT00000045523	100859045
ENSGALT00000043187	419077
ENSGALT00000044398	414885
ENSGALT00000036377	.
ENSGALT00000005402	.
ENSGALT00000036375	419049
ENSGALT00000043284	.
ENSGALT00000044041	.
ENSGALT00000028025	395638
ENSGALT00000036374	395638
ENSGALT00000043668	.
ENSGALT00000028027	419079
ENSGALT00000036371	428114
ENSGALT00000036373	396485
ENSGALT00000028029	428115
ENSGALT00000046026	.
ENSGALT00000030017	428119
ENSGALT00000028034	419081
ENSGALT00000043582	100859837
ENSGALT00000044441	.
ENSGALT00000028035	101752283
ENSGALT00000042853	.
ENSGALT00000022062	430616
ENSGALT00000022062	430616
ENSGALT00000022062	101747863
ENSGALT00000022062	101747863
ENSGALT00000022103	430628
ENSGALT00000020579	.
ENSGALT00000029643	.
ENSGALT00000014842	.
ENSGALT00000045886	100857125
ENSGALT00000014840	421309
ENSGALT00000022919	426437
ENSGALT00000012041	395753
ENSGALT00000028011	419071
ENSGALT00000028011	419071
ENSGALT00000028011	769507
ENSGALT00000028011	769507
ENSGALT00000028007	419070
ENSGALT00000018287	396228
ENSGALT00000028006	419069
ENSGALT00000036364	419069
ENSGALT00000028004	419068
ENSGALT00000028002	428108
ENSGALT00000027999	.
ENSGALT00000030027	419067
ENSGALT00000027997	.
ENSGALT00000027995	419066
ENSGALT00000027994	.
ENSGALT00000027993	419064
ENSGALT00000031276	419063
ENSGALT00000027989	419062
ENSGALT00000027987	419061
ENSGALT00000027986	419060
ENSGALT00000027985	373896
ENSGALT00000027981	419059
ENSGALT00000027978	419058
ENSGALT00000027975	419057
ENSGALT00000045322	430542
ENSGALT00000027973	419056
ENSGALT00000027971	769715
ENSGALT00000027969	419055
ENSGALT00000027968	419054
ENSGALT00000027966	419053
ENSGALT00000036355	428105
ENSGALT00000036353	419052
ENSGALT00000036351	.
ENSGALT00000036350	.
ENSGALT00000027961	419051
ENSGALT00000027956	419050
ENSGALT00000043925	101750076
ENSGALT00000026436	418604
ENSGALT00000026689	418614
ENSGALT00000026765	418636
ENSGALT00000046050	418663
ENSGALT00000027059	418697
ENSGALT00000027077	.
ENSGALT00000045618	428016
ENSGALT00000027144	418733
ENSGALT00000044015	.
ENSGALT00000027230	418764
ENSGALT00000044418	.
ENSGALT00000036535	418773
ENSGALT00000044727	428021
ENSGALT00000036526	431250
ENSGALT00000027296	428023
ENSGALT00000044859	100859280
ENSGALT00000027325	418797
ENSGALT00000027326	418798
ENSGALT00000027327	395584
ENSGALT00000027329	418800
ENSGALT00000027428	769400
ENSGALT00000045988	.
ENSGALT00000027463	428071
ENSGALT00000036475	418869
ENSGALT00000044894	.
ENSGALT00000043671	.
ENSGALT00000027559	395208
ENSGALT00000027625	428079
ENSGALT00000027681	395771
ENSGALT00000027682	428084
ENSGALT00000042699	.
ENSGALT00000027875	419017
ENSGALT00000027918	428098
ENSGALT00000043533	404756
ENSGALT00000044415	404756
ENSGALT00000044415	404756
ENSGALT00000044415	101748650
ENSGALT00000044415	101748650
ENSGALT00000001106	419088
ENSGALT00000010396	429485
ENSGALT00000028023	428110
ENSGALT00000028024	428111
ENSGALT00000045110	100859796
ENSGALT00000043497	100859599
ENSGALT00000028001	396114
ENSGALT00000007813	416892
ENSGALT00000009564	.
ENSGALT00000044347	.
ENSGALT00000042899	101751586
ENSGALT00000044115	.
ENSGALT00000045326	.
ENSGALT00000041148	100857391
ENSGALT00000001767	428236
ENSGALT00000042957	.
ENSGALT00000034402	769803
ENSGALT00000011222	428245
ENSGALT00000043632	.
ENSGALT00000000960	395465
ENSGALT00000045649	.
ENSGALT00000001134	428209
ENSGALT00000001194	769107
ENSGALT00000042760	408037
ENSGALT00000043411	.
ENSGALT00000045738	100859395
ENSGALT00000044466	.
ENSGALT00000045975	101748282
ENSGALT00000006562	428232
ENSGALT00000043347	.
ENSGALT00000003184	395648
ENSGALT00000044774	.
ENSGALT00000006264	395388
ENSGALT00000043023	.
ENSGALT00000009526	428955
ENSGALT00000009958	101751830
ENSGALT00000010268	423788
ENSGALT00000010788	425328
ENSGALT00000010564	428961
ENSGALT00000045309	.
ENSGALT00000045516	428970
ENSGALT00000043557	.
ENSGALT00000033218	770328
ENSGALT00000043573	.
ENSGALT00000043884	396126
ENSGALT00000044237	.
ENSGALT00000043741	.
ENSGALT00000044772	101752110
ENSGALT00000039477	554219
ENSGALT00000043672	100857947
ENSGALT00000043767	100857947
ENSGALT00000043280	100857403
ENSGALT00000043280	100857403
ENSGALT00000043280	100857403
ENSGALT00000043280	100857403
ENSGALT00000043280	100857403
ENSGALT00000043280	100857744
ENSGALT00000043280	100857744
ENSGALT00000043280	100857744
ENSGALT00000043280	100857744
ENSGALT00000043280	100857744
ENSGALT00000043280	100858177
ENSGALT00000043280	100858177
ENSGALT00000043280	100858177
ENSGALT00000043280	100858177
ENSGALT00000043280	100858177
ENSGALT00000043280	100858762
ENSGALT00000043280	100858762
ENSGALT00000043280	100858762
ENSGALT00000043280	100858762
ENSGALT00000043280	100858762
ENSGALT00000043280	100859032
ENSGALT00000043280	100859032
ENSGALT00000043280	100859032
ENSGALT00000043280	100859032
ENSGALT00000043280	100859032
ENSGALT00000046096	100857947
ENSGALT00000045742	100859414
ENSGALT00000021627	396398
ENSGALT00000021627	396398
ENSGALT00000021627	396398
ENSGALT00000021627	100857947
ENSGALT00000021627	100857947
ENSGALT00000021627	100857947
ENSGALT00000021627	100858506
ENSGALT00000021627	100858506
ENSGALT00000021627	100858506
ENSGALT00000043889	100857403
ENSGALT00000044893	100857947
ENSGALT00000043030	.
ENSGALT00000046002	776018
ENSGALT00000019338	768614
ENSGALT00000045633	431653
ENSGALT00000028099	431664
ENSGALT00000024049	431593
ENSGALT00000038791	.
ENSGALT00000023773	431581
ENSGALT00000045858	.
ENSGALT00000024082	427203
ENSGALT00000043936	.
ENSGALT00000032834	.
ENSGALT00000024478	427260
ENSGALT00000045791	100859806
ENSGALT00000028361	.
ENSGALT00000046100	770168
ENSGALT00000024541	395326
ENSGALT00000011005	429514
ENSGALT00000045253	.
ENSGALT00000045043	100857745
ENSGALT00000046157	101748012
ENSGALT00000046157	101748012
ENSGALT00000046157	101748070
ENSGALT00000046157	101748070
ENSGALT00000045813	.
ENSGALT00000043681	100859125
ENSGALT00000043681	100859125
ENSGALT00000043681	101751166
ENSGALT00000043681	101751166
ENSGALT00000043642	101748310
ENSGALT00000043642	101748310
ENSGALT00000043642	101751430
ENSGALT00000043642	101751430
ENSGALT00000025121	431626
ENSGALT00000025057	427309
ENSGALT00000025406	427341
ENSGALT00000028205	101751372
ENSGALT00000034636	431645
ENSGALT00000002902	431646
ENSGALT00000043145	768789
ENSGALT00000045444	101749568
ENSGALT00000046035	428979
ENSGALT00000039041	428980
ENSGALT00000042743	.
ENSGALT00000014554	101750705
ENSGALT00000033054	428985
ENSGALT00000043482	100857342
ENSGALT00000017083	423972
ENSGALT00000001841	429119
ENSGALT00000001964	424738
ENSGALT00000001984	424740
ENSGALT00000003126	769024
ENSGALT00000046042	100859787
ENSGALT00000045538	101749304
ENSGALT00000028056	395526
ENSGALT00000008895	424833
ENSGALT00000033768	503512
ENSGALT00000028055	429129
ENSGALT00000033862	771271
ENSGALT00000008311	424808
ENSGALT00000042754	.
ENSGALT00000004533	424783
ENSGALT00000044790	429123
ENSGALT00000040471	396065
ENSGALT00000011424	429145
ENSGALT00000043070	100857508
ENSGALT00000011507	768899
ENSGALT00000044832	.
ENSGALT00000014247	424960
ENSGALT00000014379	396105
ENSGALT00000015271	424992
ENSGALT00000015525	425010
ENSGALT00000015530	101749876
ENSGALT00000016875	771768
ENSGALT00000016901	.
ENSGALT00000016902	101749756
ENSGALT00000032951	101749627
ENSGALT00000016910	101749516
ENSGALT00000044989	.
ENSGALT00000046018	.
ENSGALT00000043675	.
ENSGALT00000043496	.
ENSGALT00000045217	100859203
ENSGALT00000043995	.
ENSGALT00000005709	101751605
ENSGALT00000005711	428816
ENSGALT00000005712	428817
ENSGALT00000005716	428818
ENSGALT00000005730	.
ENSGALT00000045282	430454
ENSGALT00000045313	770193
ENSGALT00000007172	428832
ENSGALT00000007054	428831
ENSGALT00000007050	423002
ENSGALT00000007050	423002
ENSGALT00000007050	423002
ENSGALT00000007050	428829
ENSGALT00000007050	428829
ENSGALT00000007050	428829
ENSGALT00000007050	428830
ENSGALT00000007050	428830
ENSGALT00000007050	428830
ENSGALT00000007044	101747931
ENSGALT00000007030	428827
ENSGALT00000007028	428826
ENSGALT00000005800	101750641
ENSGALT00000040200	426933
ENSGALT00000019864	396186
ENSGALT00000019835	395721
ENSGALT00000043054	.
ENSGALT00000042692	.
ENSGALT00000044004	100857954
ENSGALT00000007728	429337
ENSGALT00000012910	428862
ENSGALT00000013115	428863
ENSGALT00000013620	423195
ENSGALT00000013750	428866
ENSGALT00000036105	.
ENSGALT00000014058	771422
ENSGALT00000032630	423249
ENSGALT00000022453	100857840
ENSGALT00000043245	.
ENSGALT00000045129	.
ENSGALT00000015701	428881
ENSGALT00000016016	396110
ENSGALT00000045500	101748199
ENSGALT00000016487	771648
ENSGALT00000016633	423350
ENSGALT00000043737	.
ENSGALT00000017230	428901
ENSGALT00000017420	.
ENSGALT00000032517	772372
ENSGALT00000046143	.
ENSGALT00000019144	423504
ENSGALT00000044533	423505
ENSGALT00000045497	428927
ENSGALT00000043052	.
ENSGALT00000043896	430382
ENSGALT00000045028	427060
ENSGALT00000044114	428303
ENSGALT00000044114	428303
ENSGALT00000044114	101409259
ENSGALT00000044114	101409259
ENSGALT00000045790	428303
ENSGALT00000045790	428303
ENSGALT00000045790	101409259
ENSGALT00000045790	101409259
ENSGALT00000044755	770639
ENSGALT00000044755	770639
ENSGALT00000044755	100858370
ENSGALT00000044755	100858370
ENSGALT00000043318	428303
ENSGALT00000043318	428303
ENSGALT00000043318	100858427
ENSGALT00000043318	100858427
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428297
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428298
ENSGALT00000042816	428299
ENSGALT00000042816	428299
